"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"PRE^E","PartnerRe Ltd.","27.66","413517000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pre^e",
"BTU","Peabody Energy Corporation","22.66","6172402720","n/a","2001","Energy","Coal Mining","http://www.nasdaq.com/symbol/btu",
"PSO","Pearson, Plc","20.05","795804550","n/a","n/a","Consumer Services","Books","http://www.nasdaq.com/symbol/pso",
"PEB","Pebblebrook Hotel Trust","22.71","1191911640","n/a","2009","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/peb",
"PEB^A","Pebblebrook Hotel Trust","26.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peb^a",
"PEB^B","Pebblebrook Hotel Trust","26.39","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peb^b",
"PE^A","Peco Energy Company","88.15","26445000","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pe^a",
"PE^B","Peco Energy Company","97","14550000","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pe^b",
"PE^C","Peco Energy Company","97.9999","26949972.5","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pe^c",
"PE^D","Peco Energy Company","99.2","14880000","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pe^d",
"PBA","Pembina Pipeline Corp.","27.13","0","n/a","1999","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pba",
"PGH","Pengrowth Energy Corporation","6.24","2248159680","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pgh",
"PVA","Penn Virginia Corporation","6.78","310707060","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pva",
"PVR","Penn Virginia Resource Partners LP","25.74","2035570680","n/a","2001","Energy","Coal Mining","http://www.nasdaq.com/symbol/pvr",
"PWE","Penn West Petroleum Ltd","12.98","6118421540","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pwe",
"PEI","Pennsylvania Real Estate Investment Trust","14.81","828663930","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pei",
"PEI^A","Pennsylvania Real Estate Investment Trust","26.73","122958000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pei^a",
"PMT","PennyMac Mortgage Investment Trust","20.91","651806520","n/a","1987","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pmt",
"PAG","Penske Automotive Group, Inc.","24.53","2215598660","n/a","1994","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/pag",
"PNR","Pentair, Inc.","39.75","3937158000","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pnr",
"PBY","Pep Boys-Manny, Moe & Jack (The)","9.79","517421080","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/pby",
"PEP","Pepsico, Inc.","69.955","109407171575","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/pep",
"PKI","PerkinElmer, Inc.","24.85","2830067100","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pki",
"PBT","Permian Basin Royalty Trust","18.54","864130860","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbt",
"PZE","Petrobras Argentina S.A.","8.06","128806860","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pze",
"PTR","PetroChina Company Limited","125.08","1867819640","n/a","2000","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ptr",
"PBR","Petroleo Brasileiro S.A.- Petrobras","19.58","15287887780","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbr",
"PBR/A","Petroleo Brasileiro S.A.- Petrobras","19.05","15082475550","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pbr/a",
"PEO","Petroleum Resources Corporation","24.66","632307060","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/peo",
"PDH","PetroLogistics LP","11.36","1585594720","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/pdh",
"PQ","Petroquest Energy Inc","5.56","356268120","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pq",
"PFE","Pfizer, Inc.","23.7","177468823200","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pfe",
"PRX","Pharmaceutical Resources, Inc.","50.13","1842227370","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prx",
"PMC","Pharmerica Corporation","10.93","322413140","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/pmc",
"PHH","PHH Corp","16.68","944855280","n/a","2002","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/phh",
"PM","Philip Morris International Inc","88.89","151607495070","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/pm",
"PHI","Philippine Long Distance Telephone Company","63.47","3625660280","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/phi",
"PSX","Phillips 66","35.32","22483228560","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/psx",
"PFX","Phoenix Companies, Inc. (The)","23.29","235508480","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/pfx",
"PNX","Phoenix Companies, Inc. (The)","1.61","187243000","n/a","2001","Finance","Life Insurance","http://www.nasdaq.com/symbol/pnx",
"FENG","Phoenix New Media Limited","4.17","96798210","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/feng",
"PNY","Piedmont Natural Gas Company, Inc.","32.31","2316174660","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/pny",
"PDM","Piedmont Office Realty Trust, Inc.","16.94","2926113960","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/pdm",
"PIR","Pier 1 Imports, Inc.","16.02","1716639120","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/pir",
"PIKE","Pike Electric Corp.","8.73","305881740","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pike",
"PPC","Pilgrim&#39;s Pride Corporation","4.93","1276505180","n/a","1986","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/ppc",
"PCQ","PIMCO California Municipal Income Fund","15.82","291641700","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/pcq",
"PCK","Pimco California Municipal Income Fund II","10.62","333871560","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pck",
"PZC","PIMCO California Municipal Income Fund III","11.33","248398920","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pzc",
"PCM","PIMCO Commercial Mortgage Securities Trust, Inc.","11.65","133672100","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/pcm",
"PTY","Pimco Corporate & Income Opportunity Fund","19.57","1330779570","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pty",
"PCN","Pimco Corporate & Income Stategy Fund","17.63","650970120","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/pcn",
"PDI","PIMCO Dynamic Income Fund","26.16","0","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/pdi",
"PGP","Pimco Global Stocksplus & Income Fund","21.32","218636600","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/pgp",
"PHK","Pimco High Income Fund","13.67","1667835690","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/phk",
"PKO","Pimco Income Opportunity Fund","28","409360000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pko",
"PFL","PIMCO Income Strategy Fund","12.31","306445140","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/pfl",
"PFN","PIMCO Income Strategy Fund II","10.88","466480000","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/pfn",
"PMF","PIMCO Municipal Income Fund","15.8","398602400","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/pmf",
"PML","Pimco Municipal Income Fund II","13.15","795706500","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/pml",
"PMX","PIMCO Municipal Income Fund III","12.66","409702920","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pmx",
"PNF","PIMCO New York Municipal Income Fund","12.67","96900160","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/pnf",
"PNI","Pimco New York Municipal Income Fund II","13.06","141740180","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pni",
"PYN","PIMCO New York Municipal Income Fund III","10.56","59389440","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/pyn",
"PNK","Pinnacle Entertainment, Inc.","9.63","602192790","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/pnk",
"PNW","Pinnacle West Capital Corporation","53.76","5885483520","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pnw",
"PDC","Pioneer Drilling Co","7.25","448630000","n/a","1991","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pdc",
"PHD","Pioneer Floating Rate Trust","12.86","316883260","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/phd",
"PHT","Pioneer High Income Trust","17.64","497677320","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/pht",
"MAV","Pioneer Municipal High Income Advantage Trust","15.34","357145880","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mav",
"MHI","Pioneer Municipal High Income Trust","15.41","345969910","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/mhi",
"PXD","Pioneer Natural Resources Company","92.75","11410476000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pxd",
"PSE","Pioneer Southwest Energy Partners L.P.","25.97","927492580","n/a","2008","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pse",
"PJC","Piper Jaffray Companies","20.71","390797700","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/pjc",
"PBI","Pitney Bowes Inc","13.46","2694893900","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pbi",
"PBI^","Pitney Bowes Inc","288.81","10397160","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pbi^",
"PAA","Plains All American Pipeline, L.P.","88","14196072000","n/a","1998","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/paa",
"PXP","Plains Exploration & Production Company","40.34","5199826000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pxp",
"PLT","Plantronics, Inc.","32.39","1380720920","n/a","1994","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/plt",
"PTP","Platinum Underwriters Holdings, Ltd","39.23","1366694740","n/a","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ptp",
"PCL","Plum Creek Timber Company, Inc.","39.96","6453260280","n/a","1989","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pcl",
"PNH/CL","PNC Cap Tr E","25.25","454500000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnh/cl",
"PNC","PNC Financial Services Group, Inc. (The)","59.14","31272285760","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pnc",
"PNC/WS","PNC Financial Services Group, Inc. (The)","10.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnc/ws",
"PNC^L","PNC Financial Services Group, Inc. (The)","26.84","161040000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnc^l",
"PNC^P","PNC Financial Services Group, Inc. (The)","27.5","1650000000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnc^p",
"PNM","PNM Resources, Inc. (Holding Co.)","20.45","1628924300","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/pnm",
"PII","Polaris Industries Inc.","74.7","5130470700","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pii",
"POL","PolyOne Corporation","14.63","1310774850","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/pol",
"PPO","Polypore International Inc","35.61","1657075740","n/a","1995","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ppo",
"POR","Portland General Electric Company","27.33","2063578980","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/por",
"PT","Portugal Telecom SGPS, S.A .","4.27","114243850","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/pt",
"PKX","POSCO","78.81","4187096490","n/a","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/pkx",
"POST","Post Holdings, Inc.","30.01","1032344000","n/a","1994","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/post",
"PPS","Post Properties, Inc.","50.95","2736116900","n/a","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pps",
"PPS^A","Post Properties, Inc.","62.46","56214000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/pps^a",
"POT","Potash Corporation of Saskatchewan Inc.","45.43","39021189900","n/a","1989","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/pot",
"POM","Potomac Electric Power Company","19.69","4494833200","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/pom",
"PPG","PPG Industries, Inc.","113.85","17337874950","n/a","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/ppg",
"PLV/CL","PPL Corporation","25.17","100680000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/plv/cl",
"PPL","PPL Corporation","29.03","16838038660","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ppl",
"PPL^U","PPL Corporation","54.43","1088600000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ppl^u",
"PPL^W","PPL Corporation","54.69","929730000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ppl^w",
"PJI","PPlus Trust","25.16","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pji",
"PYA","PPlus Trust","25.49","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pya",
"PYB","PPlus Trust","24.65","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyb",
"PYC","PPlus Trust","24.7","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyc",
"PYG","PPlus Trust","23.004","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyg",
"PYJ","PPlus Trust","25.7199","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyj",
"PYK","PPlus Trust","25.2364","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyk",
"PYL","PPlus Trust","24.98","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyl",
"PYS","PPlus Trust","23.45","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pys",
"PYT","PPlus Trust","17.64","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyt",
"PYV","PPlus Trust","25.35","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyv",
"PX","Praxair, Inc.","107.53","32118028170","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/px",
"PCP","Precision Castparts Corporation","165.02","23982026560","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/pcp",
"PDS","Precision Drilling Corporation","7.51","2073375820","n/a","1973","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pds",
"PJA","Preferred Plus Trust Ser QWS 2 Tr Ctf","26.0575","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pja",
"PJL","Preferred Plus Trust Ser QWS 2 Tr Ctf","26.9","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pjl",
"PJS","Preferred Plus Trust Ser QWS 2 Tr Ctf","26.01","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pjs",
"PBH","Prestige Brand Holdings, Inc.","16.77","843329760","n/a","2005","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbh",
"PVG","Pretium Resources, Inc.","13.23","1130768100","n/a","2006","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/pvg",
"PRI","Primerica, Inc.","26.6","1591956800","n/a","2010","Finance","Life Insurance","http://www.nasdaq.com/symbol/pri",
"PPP","Primero Mining Corp","2.99","263897400","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ppp",
"PTGI","Primus Telecommunications Group Inc.","16.76","231824320","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptgi",
"PFG","Principal Financial Group Inc","25.58","7677555620","n/a","1992","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/pfg",
"PFG^B","Principal Financial Group Inc","27.46","274600000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pfg^b",
"PRA","ProAssurance Corporation","89.87","2754515500","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/pra",
"PG","Procter & Gamble Company (The)","64.73","177367061380","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/pg",
"FPC^A","Progress Energy, Inc.","25.95","311400000","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/fpc^a",
"PGR","Progressive Corporation (The)","20.02","12236224000","n/a","1971","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/pgr",
"BIN","Progressive Waste Solutions Ltd.","19.23","2269928430","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/bin",
"PRIS","Promotora De Informaciones SA","1.69","3189030","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/pris",
"PRIS/B","Promotora De Informaciones SA","2.89","163024900","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pris/b",
"PRO","PROS Holdings, Inc.","14.16","387106080","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/pro",
"PRY","Prospect Capital Corporation","24.63","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pry",
"PB","Prosperity Bancshares, Inc.","39.92","1894243920","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/pb",
"PL","Protective Life Corporation","28.26","2289229560","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/pl",
"PL^B","Protective Life Corporation","25.23","100920000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pl^b",
"PL^C","Protective Life Corporation","26.17","300955000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pl^c",
"PL^D","Protective Life Corporation","25.25","202000000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pl^d",
"PLP","Protective Life Corporation","24.569","133655360","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/plp",
"PRLB","Proto Labs, Inc.","35.17","841160890","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/prlb",
"PFS","Provident Financial Services, Inc","15.41","927420030","n/a","2003","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pfs",
"PBNY","Provident New York Bancorp","7.44","281968560","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbny",
"PFK","Prudential Financial, Inc.","28.4","85200000","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/pfk",
"PHR","Prudential Financial, Inc.","27.11","997648000","n/a","1998","Finance","Life Insurance","http://www.nasdaq.com/symbol/phr",
"PRU","Prudential Financial, Inc.","46.7","21808900000","n/a","2001","Finance","Life Insurance","http://www.nasdaq.com/symbol/pru",
"PUK","Prudential Public Limited Company","23.64","533011080","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/puk",
"PUK^","Prudential Public Limited Company","26.73","267300000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/puk^",
"PUK^A","Prudential Public Limited Company","26","312000000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/puk^a",
"ISD","Prudential Short Duration High Yield Fund, Inc.","19.83","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/isd",
"PSB","PS Business Parks, Inc.","69.49","1684020660","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psb",
"PSB^P","PS Business Parks, Inc.","25.3","126500000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^p",
"PSB^R","PS Business Parks, Inc.","26.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^r",
"PSB^S","PS Business Parks, Inc.","27","248400000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^s",
"PSB^T","PS Business Parks, Inc.","25.31","354340000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psb^t",
"IIT","PT Indosat Tbk","23.97","343298340","n/a","1994","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/iit",
"PGI","PTEK Holdings, Inc.","9.1","455482300","n/a","1996","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pgi",
"PEG","Public Service Enterprise Group Incorporated","32.84","16613591800","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/peg",
"PSA","Public Storage","145.76","24996382400","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa",
"PSA^A","Public Storage","26","217724000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^a",
"PSA^D","Public Storage","25.8327","129163500","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^d",
"PSA^F","Public Storage","25.69","256900000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^f",
"PSA^O","Public Storage","28.25","163850000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^o",
"PSA^P","Public Storage","27.69","138450000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^p",
"PSA^Q","Public Storage","28.6","429000000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^q",
"PSA^R","Public Storage","27.44","535080000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^r",
"PSA^S","Public Storage","26.83","493672000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^s",
"PSA^T","Public Storage","26.5","490250000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^t",
"PSA^U","Public Storage","25.8399","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/psa^u",
"PSA^W/CL","Public Storage","25.11","125550000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^w/cl",
"PSA^X","Public Storage","25.58","112552000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^x",
"PSA^Z","Public Storage","25.95","103800000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psa^z",
"PULS","Pulse Electronics Corporation","2.02","85054120","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/puls",
"PHA","PulteGroup, Inc.","25.51","153060000","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/pha",
"PHM","PulteGroup, Inc.","10.86","4166428140","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/phm",
"PCF","Putnam High Income Bond Fund","8.16","139854240","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/pcf",
"PMM","Putnam Managed Municipal Income Trust","8.29","476583810","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/pmm",
"PIM","Putnam Master Intermediate Income Trust","5.18","340279380","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/pim",
"PMO","Putnam Municipal Opportunities Trust","13.17","564611070","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/pmo",
"PPT","Putnam Premier Income Trust","5.53","785392720","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/ppt",
"PVH","PVH Corp.","79.13","5567586800","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/pvh",
"PZN","Pzena Investment Management Inc","4.11","43463250","n/a","1997","Finance","Investment Managers","http://www.nasdaq.com/symbol/pzn",
"QEP","QEP Resources, Inc.","29.45","5233265000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/qep",
"QIHU","Qihoo 360 Technology Co. Ltd.","15.03","1111258080","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/qihu",
"QRE","QR Energy, LP","18.76","702036720","n/a","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/qre",
"QUAD","Quad Graphics, Inc","15.91","520654750","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/quad",
"KWR","Quaker Chemical Corporation","42.86","555079860","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kwr",
"NX","Quanex Building Products Corporation","17.8","654488200","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","22.01","4602819240","n/a","1980","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pwr",
"QTM","Quantum Corporation","1.28","302976000","n/a","n/a","Technology","Electronic Components","http://www.nasdaq.com/symbol/qtm",
"DGX","Quest Diagnostics Incorporated","58.76","9322274000","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/dgx",
"STR","Questar Corporation","21","3742158000","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/str",
"KWK","Quicksilver Resources Inc.","4.8","831412800","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/kwk",
"ZQK","Quiksilver, Inc.","2.51","415284520","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/zqk",
"CTQ","Qwest Corporation","26.94","712563000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctq",
"CTU","Qwest Corporation","26.09","0","n/a","1983","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctu",
"CTW","Qwest Corporation","26.79","616170000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctw",
"CTX","Qwest Corporation","26.4","554400000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctx",
"RAX","Rackspace Hosting, Inc","43.89","5932260180","n/a","2008","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/rax",
"RDN","Radian Group Inc.","2.9","386552600","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/rdn",
"RSH","Radioshack Corporation","3.71","368877880","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/rsh",
